Time,temperature_2m ,wind_speed_10m ,rain
2020-07-01T00:00,27.9,4.6,0
2020-07-01T01:00,27.7,5.1,0
2020-07-01T02:00,27.5,5.1,0
2020-07-01T03:00,27.4,4.3,0
2020-07-01T04:00,27.2,4.1,0
2020-07-01T05:00,27,4.1,0
2020-07-01T06:00,27.1,3.6,0.2
2020-07-01T07:00,27.9,6,0.2
2020-07-01T08:00,28.5,4.8,0.1
2020-07-01T09:00,28.2,7.2,0.8
2020-07-01T10:00,29.6,4.1,0.3
2020-07-01T11:00,30.7,4.9,0.3
2020-07-01T12:00,31.5,9.1,0.4
2020-07-01T13:00,31.7,8.3,0.3
2020-07-01T14:00,30,12.6,1.7
2020-07-01T15:00,30.4,8,0.4
2020-07-01T16:00,29.2,11,0.3
2020-07-01T17:00,29.1,11.6,0.2
2020-07-01T18:00,28.9,9.4,0
2020-07-01T19:00,28.3,8.6,0
2020-07-01T20:00,28.2,8,0
2020-07-01T21:00,28,9.3,0
2020-07-01T22:00,27.7,8.4,0
2020-07-01T23:00,27.5,10.2,0
2020-07-02T00:00,27.3,8.7,0
2020-07-02T01:00,27.2,9.5,0.1
2020-07-02T02:00,27.1,8.2,0.1
2020-07-02T03:00,27.2,7.9,0
2020-07-02T04:00,27.1,9.4,0.1
2020-07-02T05:00,27,10.8,0.1
2020-07-02T06:00,27,10.9,0.1
2020-07-02T07:00,27.8,11.8,0.1
2020-07-02T08:00,29.3,9.5,0.1
2020-07-02T09:00,28.8,12.3,2.6
2020-07-02T10:00,29,16.7,0.3
2020-07-02T11:00,29.2,17,0.5
2020-07-02T12:00,30.1,14,0.1
2020-07-02T13:00,30.4,13,0.1
2020-07-02T14:00,30.5,16.2,0.1
2020-07-02T15:00,29.6,15.2,0.5
2020-07-02T16:00,29.6,16.6,0.1
2020-07-02T17:00,28.9,13,0.1
2020-07-02T18:00,28.4,11.3,0.1
2020-07-02T19:00,27.8,10.1,0.1
2020-07-02T20:00,28,5.3,0
2020-07-02T21:00,28,7.7,0
2020-07-02T22:00,27.6,9.4,0
2020-07-02T23:00,27.2,7.7,0
2020-07-03T00:00,27.1,8.8,0
2020-07-03T01:00,26.9,10.5,0
2020-07-03T02:00,26.6,10.5,0.1
2020-07-03T03:00,26.6,10.4,0.1
2020-07-03T04:00,26.4,10.1,0.1
2020-07-03T05:00,26.4,6.3,0.1
2020-07-03T06:00,26.3,7.5,0.1
2020-07-03T07:00,26.8,6.4,0.1
2020-07-03T08:00,28.1,9.4,0.1
2020-07-03T09:00,29.1,8.9,0.3
2020-07-03T10:00,28.4,15.6,2.8
2020-07-03T11:00,29,14.4,0.2
2020-07-03T12:00,29.1,15.2,0.6
2020-07-03T13:00,29.3,15.9,0.6
2020-07-03T14:00,29.8,13.8,0.3
2020-07-03T15:00,29.5,17.1,0.8
2020-07-03T16:00,28.2,10.5,0.9
2020-07-03T17:00,27.4,10.8,0.7
2020-07-03T18:00,27.2,11.4,0.1
2020-07-03T19:00,26.8,9.1,0.1
2020-07-03T20:00,27.1,7.6,0
2020-07-03T21:00,27,8.9,0
2020-07-03T22:00,27.1,8.4,0
2020-07-03T23:00,27.1,7.1,0
2020-07-04T00:00,27,6.6,0
2020-07-04T01:00,27,6.1,0
2020-07-04T02:00,27.1,6.5,0
2020-07-04T03:00,27.1,8.3,0
2020-07-04T04:00,27,6.7,0.1
2020-07-04T05:00,26.9,7.3,0.1
2020-07-04T06:00,26.6,9.4,0.3
2020-07-04T07:00,27.3,8.8,0.1
2020-07-04T08:00,28.5,10,0.1
2020-07-04T09:00,28.9,8.3,0.1
2020-07-04T10:00,29.6,10.5,0.6
2020-07-04T11:00,29.2,8,1.6
2020-07-04T12:00,29.6,10.1,0.2
2020-07-04T13:00,28.3,9.5,3.3
2020-07-04T14:00,28.4,15,2
2020-07-04T15:00,28.6,11.4,0.4
2020-07-04T16:00,28.3,13.1,0.1
2020-07-04T17:00,28.4,11.6,0.1
2020-07-04T18:00,28,11.7,0.1
2020-07-04T19:00,27.4,8.6,0.1
2020-07-04T20:00,27.9,4,0
2020-07-04T21:00,27.1,8.8,0.5
2020-07-04T22:00,26.9,7.8,0.1
2020-07-04T23:00,26.7,8.9,0
2020-07-05T00:00,26.6,8,0
2020-07-05T01:00,26.6,7.3,0
2020-07-05T02:00,26.7,7.9,0
2020-07-05T03:00,26.8,8.6,0.1
2020-07-05T04:00,26.6,7.6,0.1
2020-07-05T05:00,26.2,8,0.2
2020-07-05T06:00,26.3,7.2,0.2
2020-07-05T07:00,27.1,9.6,0.1
2020-07-05T08:00,27.9,9.3,0.1
2020-07-05T09:00,28.6,12.9,0.2
2020-07-05T10:00,28.8,12.7,0.4
2020-07-05T11:00,29.9,12.6,0.1
2020-07-05T12:00,30.8,16,0.1
2020-07-05T13:00,31.3,16.9,0
2020-07-05T14:00,31.1,17.9,0.1
2020-07-05T15:00,31.2,17.6,0.1
2020-07-05T16:00,30.8,17.6,0.1
2020-07-05T17:00,30.3,17.1,0.1
2020-07-05T18:00,29.5,15,0
2020-07-05T19:00,28.5,10.5,0
2020-07-05T20:00,28.4,8,0
2020-07-05T21:00,27.8,12.4,0
2020-07-05T22:00,27.3,12.4,0
2020-07-05T23:00,27.2,10.1,0
2020-07-06T00:00,27.2,8.6,0
2020-07-06T01:00,27.3,9.7,0.1
2020-07-06T02:00,26.9,10.8,0
2020-07-06T03:00,26.7,11.4,0.1
2020-07-06T04:00,26.9,10.9,0.1
2020-07-06T05:00,26.8,11.2,0.1
2020-07-06T06:00,26.4,14.5,0.3
2020-07-06T07:00,27.2,14.3,0.1
2020-07-06T08:00,27.9,10,0.4
2020-07-06T09:00,29.3,11.5,0.1
2020-07-06T10:00,30.5,13.9,0.1
2020-07-06T11:00,31.2,15.7,0.1
2020-07-06T12:00,31.3,17.1,0.2
2020-07-06T13:00,31.6,19.1,0.1
2020-07-06T14:00,31.7,20,0
2020-07-06T15:00,31.6,19.8,0.1
2020-07-06T16:00,31,19,0
2020-07-06T17:00,30.5,18.5,0
2020-07-06T18:00,29.8,17.4,0
2020-07-06T19:00,28.8,12.6,0
2020-07-06T20:00,28.3,10.1,0
2020-07-06T21:00,28,9.1,0
2020-07-06T22:00,27.8,9,0
2020-07-06T23:00,27.5,9.7,0
2020-07-07T00:00,27.3,10.5,0
2020-07-07T01:00,27.3,9.4,0
2020-07-07T02:00,27.5,8,0
2020-07-07T03:00,27.4,7.1,0
2020-07-07T04:00,27.5,8.4,0
2020-07-07T05:00,27.3,8.4,0
2020-07-07T06:00,27.2,7.5,0
2020-07-07T07:00,28.2,9.5,0
2020-07-07T08:00,29.2,12.5,0.2
2020-07-07T09:00,30.1,14.8,0.1
2020-07-07T10:00,30.8,16.7,0.1
2020-07-07T11:00,31.5,18.4,0.2
2020-07-07T12:00,31.7,19.2,0.3
2020-07-07T13:00,31.4,19.2,0.2
2020-07-07T14:00,31.7,19,0.1
2020-07-07T15:00,31.6,19.2,0.1
2020-07-07T16:00,31.2,20,0.1
2020-07-07T17:00,30.5,19.1,0
2020-07-07T18:00,29.8,17.7,0
2020-07-07T19:00,28.8,13.4,0
2020-07-07T20:00,28.6,6.9,0
2020-07-07T21:00,28.2,8.3,0
2020-07-07T22:00,27.8,8.6,0
2020-07-07T23:00,27.5,7.2,0
2020-07-08T00:00,27.4,6.2,0
2020-07-08T01:00,27.4,7.9,0.1
2020-07-08T02:00,27.4,9.5,0
2020-07-08T03:00,27.3,9.5,0
2020-07-08T04:00,27.3,10.9,0.1
2020-07-08T05:00,27.3,11.2,0.1
2020-07-08T06:00,27.3,10.5,0
2020-07-08T07:00,27.9,14.6,0.1
2020-07-08T08:00,28.6,17.3,0.2
2020-07-08T09:00,29.2,18.5,0.2
2020-07-08T10:00,29.6,19.9,0.2
2020-07-08T11:00,29.9,19.9,0.1
2020-07-08T12:00,31,20.4,0.1
2020-07-08T13:00,30.7,22.3,0.3
2020-07-08T14:00,30.9,24.7,0.1
2020-07-08T15:00,31,24,0
2020-07-08T16:00,30.9,24,0
2020-07-08T17:00,30.2,23.5,0
2020-07-08T18:00,29.6,19.9,0
2020-07-08T19:00,29,16.1,0
2020-07-08T20:00,28.4,12.7,0
2020-07-08T21:00,28.3,12.9,0
2020-07-08T22:00,28.3,11.9,0
2020-07-08T23:00,28.4,14,0
2020-07-09T00:00,28.2,14.2,0
2020-07-09T01:00,28.3,14.8,0
2020-07-09T02:00,28.2,15.3,0
2020-07-09T03:00,28.1,14.3,0
2020-07-09T04:00,28,15.4,0
2020-07-09T05:00,28,15.6,0
2020-07-09T06:00,28,16.2,0
2020-07-09T07:00,28.5,17.2,0.2
2020-07-09T08:00,28.9,17.4,0.4
2020-07-09T09:00,29.5,22.2,0.4
2020-07-09T10:00,30.6,24,0.3
2020-07-09T11:00,31,23.7,0.1
2020-07-09T12:00,31.4,24.1,0.1
2020-07-09T13:00,31.8,25.2,0
2020-07-09T14:00,31.6,25,0
2020-07-09T15:00,31.3,23.4,0
2020-07-09T16:00,31,22.2,0
2020-07-09T17:00,30.2,22,0
2020-07-09T18:00,29.6,22.1,0
2020-07-09T19:00,28.8,18.8,0
2020-07-09T20:00,28.4,14.2,0
2020-07-09T21:00,28.5,14.2,0
2020-07-09T22:00,28.5,15.4,0
2020-07-09T23:00,28.3,15.4,0
2020-07-10T00:00,28.2,14.3,0
2020-07-10T01:00,28.1,15.5,0
2020-07-10T02:00,28.1,16.6,0
2020-07-10T03:00,28.1,16.7,0
2020-07-10T04:00,28.2,18.3,0
2020-07-10T05:00,28.1,16.6,0
2020-07-10T06:00,28.1,15.8,0
2020-07-10T07:00,28.5,16.8,0
2020-07-10T08:00,28.9,14.1,0
2020-07-10T09:00,29.7,17.8,0.1
2020-07-10T10:00,30.1,19.1,0
2020-07-10T11:00,30.8,22.2,0
2020-07-10T12:00,30.1,21.2,0.1
2020-07-10T13:00,30.8,22.6,0
2020-07-10T14:00,31.1,23.2,0
2020-07-10T15:00,31,23.2,0
2020-07-10T16:00,30.7,23,0
2020-07-10T17:00,30.2,22.1,0
2020-07-10T18:00,29.4,19.6,0
2020-07-10T19:00,28.8,14.9,0
2020-07-10T20:00,28.5,10.1,0
2020-07-10T21:00,28.4,9.4,0
2020-07-10T22:00,28,8.7,0
2020-07-10T23:00,27.8,10.5,0
2020-07-11T00:00,27.9,12.6,0
2020-07-11T01:00,27.9,13.7,0
2020-07-11T02:00,27.7,13.7,0
2020-07-11T03:00,27.7,13.7,0
2020-07-11T04:00,27.6,14.5,0
2020-07-11T05:00,27.7,13.7,0
2020-07-11T06:00,27.6,13.2,0
2020-07-11T07:00,28.5,12.3,0
2020-07-11T08:00,29.1,12.8,0
2020-07-11T09:00,30.4,18.3,0
2020-07-11T10:00,31,19.5,0.1
2020-07-11T11:00,31.7,20.7,0.2
2020-07-11T12:00,31.9,20.9,0.1
2020-07-11T13:00,32.3,21.3,0
2020-07-11T14:00,31.9,21.1,0
2020-07-11T15:00,31.7,21.2,0
2020-07-11T16:00,31.2,20.6,0
2020-07-11T17:00,30.4,19.4,0
2020-07-11T18:00,29.8,19.9,0
2020-07-11T19:00,28.8,15.5,0
2020-07-11T20:00,28.2,9,0
2020-07-11T21:00,28.1,10.1,0.1
2020-07-11T22:00,27.9,9.8,0.1
2020-07-11T23:00,27.8,9.7,0
2020-07-12T00:00,27.6,9.1,0
2020-07-12T01:00,27.4,9.4,0
2020-07-12T02:00,27.3,10.2,0
2020-07-12T03:00,27.1,9.5,0
2020-07-12T04:00,27,8.7,0
2020-07-12T05:00,26.9,7,0
2020-07-12T06:00,26.8,6.7,0
2020-07-12T07:00,28,9.6,0
2020-07-12T08:00,28.9,6.6,0
2020-07-12T09:00,29.6,10.2,0.5
2020-07-12T10:00,30.6,10.9,0.3
2020-07-12T11:00,31.7,12.4,0.1
2020-07-12T12:00,32.6,12.3,0
2020-07-12T13:00,33.2,13.3,0
2020-07-12T14:00,33,14.7,0
2020-07-12T15:00,32.3,15.2,0
2020-07-12T16:00,31.7,15.2,0
2020-07-12T17:00,30.9,14.8,0
2020-07-12T18:00,29.8,15.2,0
2020-07-12T19:00,28.7,13.1,0
2020-07-12T20:00,28.3,10.1,0
2020-07-12T21:00,28.3,9.9,0
2020-07-12T22:00,28.1,10.2,0
2020-07-12T23:00,27.6,10.5,0
2020-07-13T00:00,27.3,9.7,0
2020-07-13T01:00,27,7.6,0
2020-07-13T02:00,27,5.9,0
2020-07-13T03:00,26.9,6.1,0
2020-07-13T04:00,26.8,5.8,0.2
2020-07-13T05:00,26.8,5.1,0
2020-07-13T06:00,26.6,4.3,0
2020-07-13T07:00,27.7,7.2,0
2020-07-13T08:00,29,5.5,0
2020-07-13T09:00,30.5,6.6,0
2020-07-13T10:00,31.3,8.7,0.1
2020-07-13T11:00,32.1,9.8,0.1
2020-07-13T12:00,32.8,9.5,0.1
2020-07-13T13:00,33.2,10,0.1
2020-07-13T14:00,33.5,12.7,0
2020-07-13T15:00,32.6,13.9,0.1
2020-07-13T16:00,31.5,14.9,0.2
2020-07-13T17:00,31,12.7,0.1
2020-07-13T18:00,30.4,12.7,0
2020-07-13T19:00,29.3,10.5,0
2020-07-13T20:00,29.7,8.9,0
2020-07-13T21:00,29.1,8.8,0
2020-07-13T22:00,28.6,7.9,0
2020-07-13T23:00,28.2,8.1,0
2020-07-14T00:00,28,9.4,0
2020-07-14T01:00,27.8,10,0
2020-07-14T02:00,27.7,10.8,0
2020-07-14T03:00,27.6,10.3,0
2020-07-14T04:00,27.5,11.3,0
2020-07-14T05:00,27.3,10.7,0
2020-07-14T06:00,27.2,8.2,0
2020-07-14T07:00,28.2,8.8,0
2020-07-14T08:00,29.4,8.5,0
2020-07-14T09:00,30.9,9.6,0
2020-07-14T10:00,32.2,10.9,0
2020-07-14T11:00,33,12.3,0
2020-07-14T12:00,33.7,12.1,0
2020-07-14T13:00,34.2,10.8,0
2020-07-14T14:00,34.6,10.8,0
2020-07-14T15:00,34.7,12.1,0
2020-07-14T16:00,34.2,13.9,0
2020-07-14T17:00,33,14.3,0
2020-07-14T18:00,31.8,14.1,0
2020-07-14T19:00,30.4,12.7,0
2020-07-14T20:00,29.8,10.7,0
2020-07-14T21:00,29.4,10.7,0
2020-07-14T22:00,29.1,12.4,0
2020-07-14T23:00,28.8,12.6,0
2020-07-15T00:00,28.6,12.2,0
2020-07-15T01:00,28.6,13.5,0
2020-07-15T02:00,28.4,14,0
2020-07-15T03:00,28.2,13.6,0
2020-07-15T04:00,28,12.6,0
2020-07-15T05:00,27.9,13.4,0
2020-07-15T06:00,27.9,13.4,0
2020-07-15T07:00,28.7,14.2,0
2020-07-15T08:00,29.1,15.8,0
2020-07-15T09:00,30.1,15.8,0
2020-07-15T10:00,30.9,14.4,0
2020-07-15T11:00,32,14.2,0
2020-07-15T12:00,33,14.5,0
2020-07-15T13:00,34,14.8,0
2020-07-15T14:00,34.6,15.3,0
2020-07-15T15:00,34.2,16.4,0
2020-07-15T16:00,33.2,17.1,0
2020-07-15T17:00,31.9,17.6,0
2020-07-15T18:00,30.6,16.7,0
2020-07-15T19:00,29.4,15.2,0
2020-07-15T20:00,29.2,11,0
2020-07-15T21:00,28.9,11.6,0
2020-07-15T22:00,28.8,11.3,0
2020-07-15T23:00,28.7,11.2,0
2020-07-16T00:00,28.6,12,0
2020-07-16T01:00,28.5,12.1,0
2020-07-16T02:00,28.3,12.9,0
2020-07-16T03:00,28.2,14.2,0
2020-07-16T04:00,28,13.7,0
2020-07-16T05:00,27.9,13.1,0
2020-07-16T06:00,27.8,12.8,0.1
2020-07-16T07:00,28.7,14.1,0.1
2020-07-16T08:00,28.1,13.4,0.3
2020-07-16T09:00,29.4,14.7,0.2
2020-07-16T10:00,30.5,16,0
2020-07-16T11:00,31.8,16.6,0
2020-07-16T12:00,32.9,17.1,0
2020-07-16T13:00,33.1,18.9,0
2020-07-16T14:00,33.1,20.3,0.1
2020-07-16T15:00,32.6,20.2,0.1
2020-07-16T16:00,32.2,19.5,0
2020-07-16T17:00,31.4,18.6,0
2020-07-16T18:00,30.5,18.4,0
2020-07-16T19:00,29.4,15.5,0
2020-07-16T20:00,29,9.4,0
2020-07-16T21:00,28.8,10.1,0
2020-07-16T22:00,28.6,8.8,0
2020-07-16T23:00,28.4,9.1,0
2020-07-17T00:00,28.2,8.3,0
2020-07-17T01:00,27.9,9.7,0.1
2020-07-17T02:00,27.5,11.1,0.1
2020-07-17T03:00,26.9,13.4,0.3
2020-07-17T04:00,26.9,12.1,0
2020-07-17T05:00,26.9,10.3,0
2020-07-17T06:00,27.1,9.9,0
2020-07-17T07:00,28,14,0.1
2020-07-17T08:00,28.2,13.2,0.3
2020-07-17T09:00,29.5,14.2,0.2
2020-07-17T10:00,30.8,16.6,0.2
2020-07-17T11:00,32.2,19,0.1
2020-07-17T12:00,32.6,20.2,0
2020-07-17T13:00,32.6,21.7,0.1
2020-07-17T14:00,32.6,19.8,0.1
2020-07-17T15:00,32.9,19.4,0
2020-07-17T16:00,32.3,19.7,0
2020-07-17T17:00,31.5,19.4,0
2020-07-17T18:00,30.3,18.2,0
2020-07-17T19:00,29.1,15.2,0
2020-07-17T20:00,29.2,10.5,0
2020-07-17T21:00,28.6,13.1,0
2020-07-17T22:00,28.2,14.1,0
2020-07-17T23:00,28,14.1,0
2020-07-18T00:00,27.9,13,0
2020-07-18T01:00,27.8,11.4,0
2020-07-18T02:00,27.8,11,0
2020-07-18T03:00,27.7,10.9,0
2020-07-18T04:00,27.6,10.8,0
2020-07-18T05:00,27.5,11.2,0
2020-07-18T06:00,27.5,10,0
2020-07-18T07:00,28.5,12,0.1
2020-07-18T08:00,29.2,13.6,0.1
2020-07-18T09:00,30.6,13.8,0
2020-07-18T10:00,31.6,15.3,0
2020-07-18T11:00,32.8,15.2,0
2020-07-18T12:00,33.7,16.6,0
2020-07-18T13:00,33.8,18.2,0
2020-07-18T14:00,33.6,18.5,0
2020-07-18T15:00,32.9,18.1,0
2020-07-18T16:00,32.2,19,0
2020-07-18T17:00,31.5,19.9,0
2020-07-18T18:00,30.6,18.4,0
2020-07-18T19:00,29.5,15.1,0
2020-07-18T20:00,28.6,11.2,0
2020-07-18T21:00,28.3,13,0
2020-07-18T22:00,28,11,0
2020-07-18T23:00,28,10.5,0
2020-07-19T00:00,27.8,10.2,0
2020-07-19T01:00,28,10.2,0
2020-07-19T02:00,28,11.8,0
2020-07-19T03:00,27.7,10.6,0
2020-07-19T04:00,27.7,10.8,0
2020-07-19T05:00,27.8,10.6,0
2020-07-19T06:00,27.7,9.3,0
2020-07-19T07:00,28.7,12.9,0
2020-07-19T08:00,29.2,13.1,0
2020-07-19T09:00,30.4,13.6,0.6
2020-07-19T10:00,31.5,16.7,0.7
2020-07-19T11:00,32.5,17.3,0.1
2020-07-19T12:00,33,18.5,0
2020-07-19T13:00,33.1,18.8,0
2020-07-19T14:00,33.1,20.1,0
2020-07-19T15:00,32.7,20.5,0.1
2020-07-19T16:00,32,19.1,0.2
2020-07-19T17:00,31.3,17.5,0
2020-07-19T18:00,30.2,15.9,0
2020-07-19T19:00,29.2,13.3,0
2020-07-19T20:00,29.2,11,0
2020-07-19T21:00,28.8,11.2,0
2020-07-19T22:00,28.5,10.2,0
2020-07-19T23:00,28.4,9.4,0
2020-07-20T00:00,28.5,8.4,0
2020-07-20T01:00,28.2,8.4,0
2020-07-20T02:00,28.1,7.2,0
2020-07-20T03:00,27.9,7.2,0
2020-07-20T04:00,27.8,7.2,0
2020-07-20T05:00,27.6,8.6,0.1
2020-07-20T06:00,27.5,6.5,0
2020-07-20T07:00,28.4,7.7,0
2020-07-20T08:00,28.8,6.1,0
2020-07-20T09:00,29.9,8.7,0
2020-07-20T10:00,30.6,10.6,0
2020-07-20T11:00,31.8,12.5,0
2020-07-20T12:00,32.7,14.8,0
2020-07-20T13:00,33.2,15,0
2020-07-20T14:00,33.3,15.8,0
2020-07-20T15:00,32.9,16.3,0
2020-07-20T16:00,32.1,16.1,0
2020-07-20T17:00,31.2,14.3,0
2020-07-20T18:00,30.1,12.2,0
2020-07-20T19:00,29.1,10.9,0
2020-07-20T20:00,29,9.4,0
2020-07-20T21:00,28.6,8.2,0
2020-07-20T22:00,28.3,7.6,0
2020-07-20T23:00,28.1,8,0
2020-07-21T00:00,27.8,5.6,0
2020-07-21T01:00,27.6,4.5,0
2020-07-21T02:00,27.4,4.1,0
2020-07-21T03:00,27.2,4.1,0
2020-07-21T04:00,27.1,3.6,0
2020-07-21T05:00,26.9,3.4,0
2020-07-21T06:00,26.7,3.5,0
2020-07-21T07:00,28.1,4.3,0
2020-07-21T08:00,28.6,1.1,0
2020-07-21T09:00,30.2,3.9,0.3
2020-07-21T10:00,29.5,5.4,0.7
2020-07-21T11:00,31,2,0.4
2020-07-21T12:00,32.6,4.7,0.1
2020-07-21T13:00,32.7,8.7,0.1
2020-07-21T14:00,32.4,8.2,0.1
2020-07-21T15:00,33.2,10.1,0
2020-07-21T16:00,32.9,10.5,0
2020-07-21T17:00,32.4,10.8,0
2020-07-21T18:00,31.4,10.8,0
2020-07-21T19:00,29.8,10.5,0
2020-07-21T20:00,29.6,8.7,0
2020-07-21T21:00,29.1,8.2,0
2020-07-21T22:00,28.7,8.7,0
2020-07-21T23:00,28.4,8.9,0
2020-07-22T00:00,28.1,8.5,0
2020-07-22T01:00,27.8,7.9,0
2020-07-22T02:00,27.6,6.6,0
2020-07-22T03:00,27.5,4.8,0
2020-07-22T04:00,27.4,3.3,0
2020-07-22T05:00,27.4,3.3,0
2020-07-22T06:00,27.4,3.6,0.1
2020-07-22T07:00,28.4,4.9,0.1
2020-07-22T08:00,28.3,6.9,0
2020-07-22T09:00,29.3,10.4,0.2
2020-07-22T10:00,30,7.4,0.1
2020-07-22T11:00,31.6,3.5,0
2020-07-22T12:00,32.8,4.5,0
2020-07-22T13:00,33.3,8.8,0.1
2020-07-22T14:00,32.5,11.2,0.4
2020-07-22T15:00,32.3,12.7,0.1
2020-07-22T16:00,32.1,11.9,0.1
2020-07-22T17:00,31.5,12.5,0
2020-07-22T18:00,30.5,11.5,0
2020-07-22T19:00,29.2,11.5,0
2020-07-22T20:00,29.5,10.1,0
2020-07-22T21:00,28.8,10.9,0
2020-07-22T22:00,28.5,10.4,0
2020-07-22T23:00,28.4,9.5,0
2020-07-23T00:00,28.3,9.1,0
2020-07-23T01:00,28.2,7.6,0
2020-07-23T02:00,28,6,0
2020-07-23T03:00,27.7,6.6,0.1
2020-07-23T04:00,27.5,6,0
2020-07-23T05:00,27.4,5.6,0
2020-07-23T06:00,27.2,3.9,0
2020-07-23T07:00,28.4,3.3,0
2020-07-23T08:00,28.1,2.1,0
2020-07-23T09:00,30,3.9,0.1
2020-07-23T10:00,31.6,2.5,0.1
2020-07-23T11:00,32.7,4.2,0.2
2020-07-23T12:00,33.9,6.5,0
2020-07-23T13:00,34.9,8.4,0
2020-07-23T14:00,35.3,11.2,0
2020-07-23T15:00,35,13.5,0
2020-07-23T16:00,34.1,14.3,0
2020-07-23T17:00,33,13.5,0
2020-07-23T18:00,31.6,13,0
2020-07-23T19:00,29.8,12,0
2020-07-23T20:00,29.7,9.4,0
2020-07-23T21:00,29.1,9.6,0
2020-07-23T22:00,28.7,9.8,0
2020-07-23T23:00,28.4,9.4,0
2020-07-24T00:00,28.2,8.8,0
2020-07-24T01:00,28.1,7.2,0
2020-07-24T02:00,27.9,5.4,0
2020-07-24T03:00,27.7,4.1,0
2020-07-24T04:00,27.6,3.3,0
2020-07-24T05:00,27.5,2.8,0
2020-07-24T06:00,27.4,2.6,0
2020-07-24T07:00,28.3,4.7,0.1
2020-07-24T08:00,29.1,6.8,0.2
2020-07-24T09:00,30.5,8,0.2
2020-07-24T10:00,31.4,9.1,0.1
2020-07-24T11:00,32.5,9.2,0
2020-07-24T12:00,33.9,10.5,0
2020-07-24T13:00,34.9,11.1,0
2020-07-24T14:00,35.2,12.3,0
2020-07-24T15:00,35.1,14.1,0
2020-07-24T16:00,34,14.8,0
2020-07-24T17:00,32.9,14.2,0
2020-07-24T18:00,31.4,15.6,0
2020-07-24T19:00,29.8,16.1,0
2020-07-24T20:00,29.8,11.1,0
2020-07-24T21:00,29.3,9.8,0
2020-07-24T22:00,29,9.7,0
2020-07-24T23:00,28.7,10.8,0
2020-07-25T00:00,28.4,11.7,0
2020-07-25T01:00,28.1,11.4,0
2020-07-25T02:00,28,11,0
2020-07-25T03:00,28.1,11.6,0
2020-07-25T04:00,28,10.5,0
2020-07-25T05:00,28,10.2,0
2020-07-25T06:00,27.9,10.5,0
2020-07-25T07:00,28.9,13.2,0
2020-07-25T08:00,30.2,14.4,0
2020-07-25T09:00,31.4,13.6,0
2020-07-25T10:00,32.7,10.7,0
2020-07-25T11:00,34.1,10,0
2020-07-25T12:00,35.1,10.2,0
2020-07-25T13:00,36,11,0
2020-07-25T14:00,36.2,12.6,0
2020-07-25T15:00,35.7,13.2,0
2020-07-25T16:00,34.5,15.8,0
2020-07-25T17:00,33.2,17.2,0
2020-07-25T18:00,31.8,16.5,0
2020-07-25T19:00,30.5,14.7,0
2020-07-25T20:00,30,10.1,0
2020-07-25T21:00,29.5,10.1,0
2020-07-25T22:00,29.1,10.4,0
2020-07-25T23:00,28.9,10.2,0
2020-07-26T00:00,28.8,10.7,0
2020-07-26T01:00,28.5,10.5,0
2020-07-26T02:00,28.3,11.1,0
2020-07-26T03:00,28.2,11.3,0
2020-07-26T04:00,28.1,11.7,0
2020-07-26T05:00,28.2,11.8,0
2020-07-26T06:00,28.3,10.7,0
2020-07-26T07:00,29.1,13.5,0
2020-07-26T08:00,30.3,13.7,0.2
2020-07-26T09:00,31.2,14.4,0.1
2020-07-26T10:00,31.7,12.5,0.1
2020-07-26T11:00,33,13.5,0
2020-07-26T12:00,33.7,15.3,0
2020-07-26T13:00,34.4,16.8,0
2020-07-26T14:00,34.5,17.7,0
2020-07-26T15:00,34.4,18.3,0
2020-07-26T16:00,33.5,19.2,0
2020-07-26T17:00,32.4,18.5,0
2020-07-26T18:00,31.1,17.1,0
2020-07-26T19:00,29.8,14.8,0
2020-07-26T20:00,29.5,10.5,0
2020-07-26T21:00,29,11,0
2020-07-26T22:00,28.8,10.6,0
2020-07-26T23:00,28.7,11.6,0
2020-07-27T00:00,28.4,11.2,0
2020-07-27T01:00,28.2,11.1,0
2020-07-27T02:00,28.1,10.1,0
2020-07-27T03:00,28,10.6,0
2020-07-27T04:00,28,11.6,0
2020-07-27T05:00,27.9,11.9,0
2020-07-27T06:00,27.9,10.5,0
2020-07-27T07:00,28.9,12.4,0.1
2020-07-27T08:00,28.8,10.3,0.1
2020-07-27T09:00,28.7,13.8,1
2020-07-27T10:00,29.6,13.9,0.3
2020-07-27T11:00,31.2,14.7,0.2
2020-07-27T12:00,32.5,13.8,0
2020-07-27T13:00,33.5,16,0
2020-07-27T14:00,33.1,17.1,0.2
2020-07-27T15:00,32.9,16.9,0
2020-07-27T16:00,32.3,17.8,0
2020-07-27T17:00,31.6,17.7,0
2020-07-27T18:00,30.5,16.7,0
2020-07-27T19:00,29.4,13.6,0
2020-07-27T20:00,29.5,9.4,0
2020-07-27T21:00,29.1,9.4,0
2020-07-27T22:00,28.8,9.7,0
2020-07-27T23:00,28.6,9.6,0
2020-07-28T00:00,28.4,9.2,0
2020-07-28T01:00,28.2,7.7,0
2020-07-28T02:00,28.2,7.2,0
2020-07-28T03:00,28.1,6.8,0
2020-07-28T04:00,28,7.6,0
2020-07-28T05:00,27.7,10.8,0
2020-07-28T06:00,27.5,7.9,0
2020-07-28T07:00,28.3,8.4,0
2020-07-28T08:00,28.6,4.8,0
2020-07-28T09:00,30.1,5.7,0.1
2020-07-28T10:00,31.8,7.4,0
